npc_id	skill_id	seq_name	skill_name	npc_name	npc_class
27184	4118	atk01	a,s_npc_range_paralyze1\0	a,angel_killer\0	a,LineageMonster.death_lord\0
20800	4119	atk01	a,s_npc_hit_down1\0	a,evas_seeker\0	a,LineageMonster.field_stalker\0
20821	4119	atk01	a,s_npc_hit_down1\0	a,erin_ediunce\0	a,LineageMonster.banshee\0
21331	4119	atk01	a,s_npc_hit_down1\0	a,ketra_orc_warrior\0	a,LineageMonster.ketra_orc_warrior\0
21357	4119	atk01	a,s_npc_hit_down1\0	a,varka_silenos_priest\0	a,LineageMonster2.barka_silenos_priest\0
21364	4119	atk01	a,s_npc_hit_down1\0	a,varka_silenos_seer\0	a,LineageMonster2.barka_silenos_shaman\0
21368	4119	atk01	a,s_npc_hit_down1\0	a,varka_silenos_overseer\0	a,LineageMonster2.barka_silenos_shaman\0
21373	4119	atk01	a,s_npc_hit_down1\0	a,varka_soothsayer\0	a,LineageMonster2.barka_silenos_shaman_20_bi\0
21380	4119	atk01	a,s_npc_hit_down1\0	a,tephra_scarab\0	a,LineageMonster2.scarab\0
21530	4119	atk01	a,s_npc_hit_down1\0	a,brilliant_legacy\0	a,LineageMonster.kel_mahum\0
21670	4119	atk01	a,s_npc_hit_down1\0	a,r03_invader_beserker\0	a,LineageMonster.skeleton\0
21693	4119	atk01	a,s_npc_hit_down1\0	a,r13_invader_beserker\0	a,LineageMonster.skeleton_knight\0
21716	4119	atk01	a,s_npc_hit_down1\0	a,r23_invader_beserker\0	a,LineageMonster.skeleton_royal_guard\0
21739	4119	atk01	a,s_npc_hit_down1\0	a,r33_invader_beserker\0	a,LineageMonster.skeleton_royal_guard\0
21762	4119	atk01	a,s_npc_hit_down1\0	a,r43_invader_beserker\0	a,LineageMonster2.imperial_warlord_zombie\0
21785	4119	atk01	a,s_npc_hit_down1\0	a,r53_invader_beserker\0	a,LineageMonster2.imperial_warlord_zombie\0
20660	4120	atk01	a,s_npc_stun_shot1\0	a,archer_of_greed\0	a,LineageMonster.skeleton_archer\0
20750	4120	atk01	a,s_npc_stun_shot1\0	a,fire_archer\0	a,LineageMonster.skeleton_archer\0
20756	4120	atk01	a,s_npc_stun_shot1\0	a,talakin_archer\0	a,LineageMonster.ol_mahum_archer\0
20760	4120	atk01	a,s_npc_stun_shot1\0	a,dragon_bearer_archer\0	a,LineageMonster.skeleton_archer\0
20770	4120	atk01	a,s_npc_stun_shot1\0	a,timak_orc_troop_archer\0	a,LineageMonster.batur_orc_archer\0
20985	4120	atk01	a,s_npc_stun_shot1\0	a,binding_archer\0	a,LineageMonster.kel_mahum_archer\0
21001	4120	atk01	a,s_npc_stun_shot1\0	a,wrecked_archer\0	a,LineageMonster.skeleton_archer\0
21008	4120	atk01	a,s_npc_stun_shot1\0	a,doom_archer\0	a,LineageMonster.skeleton_archer\0
29020	4127	atk01	a,s_baium_normal_attack\0	a,baium\0	a,baium\0
29020	4128	spatk01	a,s_energy_wave\0	a,baium\0	a,baium\0
29020	4129	spatk02	a,s_earth_quake\0	a,baium\0	a,baium\0
29020	4130	spatk03	a,s_thunderbolt\0	a,baium\0	a,baium\0
29020	4131	spatk04	a,s_group_hold\0	a,baium\0	a,baium\0
29021	4132	spatk01	a,s_rapid_spear_attack\0	a,archangel\0	a,archangel\0
14391	4137	atk01	a,s_npc_hydro_blast1\0	a,blue_eye_a\0	a,LineageMonster.blue_eye\0
14392	4137	atk01	a,s_npc_hydro_blast1\0	a,blue_eye_b\0	a,LineageMonster.blue_eye\0
14393	4137	atk01	a,s_npc_hydro_blast1\0	a,blue_eye_c\0	a,LineageMonster.blue_eye\0
14394	4137	atk01	a,s_npc_hydro_blast1\0	a,blue_eye_d\0	a,LineageMonster.blue_eye\0
14395	4137	atk01	a,s_npc_hydro_blast1\0	a,blue_eye_e\0	a,LineageMonster.blue_eye\0
14396	4137	atk01	a,s_npc_hydro_blast1\0	a,blue_eye_f\0	a,LineageMonster.blue_eye\0
14397	4137	atk01	a,s_npc_hydro_blast1\0	a,blue_eye_g\0	a,LineageMonster.blue_eye\0
14398	4137	atk01	a,s_npc_hydro_blast1\0	a,blue_eye_h\0	a,LineageMonster.blue_eye\0
14399	4137	atk01	a,s_npc_hydro_blast1\0	a,blue_eye_i\0	a,LineageMonster.blue_eye\0
14400	4137	atk01	a,s_npc_hydro_blast1\0	a,blue_eye_j\0	a,LineageMonster.blue_eye\0
14401	4137	atk01	a,s_npc_hydro_blast1\0	a,blue_eye_k\0	a,LineageMonster.blue_eye\0
14402	4137	atk01	a,s_npc_hydro_blast1\0	a,blue_eye_l\0	a,LineageMonster.blue_eye\0
14403	4137	atk01	a,s_npc_hydro_blast1\0	a,blue_eye_m\0	a,LineageMonster.blue_eye\0
14404	4137	atk01	a,s_npc_hydro_blast1\0	a,blue_eye_n\0	a,LineageMonster.blue_eye\0
14405	4137	atk01	a,s_npc_hydro_blast1\0	a,blue_eye_ep_01\0	a,LineageMonster.blue_eye\0
14406	4137	atk01	a,s_npc_hydro_blast1\0	a,blue_eye_ep_02\0	a,LineageMonster.blue_eye\0
14407	4137	atk01	a,s_npc_hydro_blast1\0	a,blue_eye_ep_03\0	a,LineageMonster.blue_eye\0
14408	4137	atk01	a,s_npc_hydro_blast1\0	a,blue_eye_ep_04\0	a,LineageMonster.blue_eye\0
14409	4137	atk01	a,s_npc_hydro_blast1\0	a,blue_eye_ep_05\0	a,LineageMonster.blue_eye\0
14410	4137	atk01	a,s_npc_hydro_blast1\0	a,blue_eye_ep_06\0	a,LineageMonster.blue_eye\0
14411	4137	atk01	a,s_npc_hydro_blast1\0	a,blue_eye_ep_07\0	a,LineageMonster.blue_eye\0
14412	4137	atk01	a,s_npc_hydro_blast1\0	a,blue_eye_ep_08\0	a,LineageMonster.blue_eye\0
14413	4137	atk01	a,s_npc_hydro_blast1\0	a,blue_eye_ep_09\0	a,LineageMonster.blue_eye\0
14414	4137	atk01	a,s_npc_hydro_blast1\0	a,blue_eye_ep_10\0	a,LineageMonster.blue_eye\0
14415	4137	atk01	a,s_npc_hydro_blast1\0	a,blue_eye_ep_11\0	a,LineageMonster.blue_eye\0
14416	4137	atk01	a,s_npc_hydro_blast1\0	a,blue_eye_ep_12\0	a,LineageMonster.blue_eye\0
14417	4137	atk01	a,s_npc_hydro_blast1\0	a,blue_eye_ep_13\0	a,LineageMonster.blue_eye\0
14418	4137	atk01	a,s_npc_hydro_blast1\0	a,blue_eye_ep_14\0	a,LineageMonster.blue_eye\0
14419	4137	atk01	a,s_npc_hydro_blast1\0	a,blue_eye_ep_15\0	a,LineageMonster.blue_eye\0
14420	4137	atk01	a,s_npc_hydro_blast1\0	a,blue_eye_ep_16\0	a,LineageMonster.blue_eye\0
14421	4137	atk01	a,s_npc_hydro_blast1\0	a,blue_eye_ep_17\0	a,LineageMonster.blue_eye\0
14422	4137	atk01	a,s_npc_hydro_blast1\0	a,blue_eye_ep_18\0	a,LineageMonster.blue_eye\0
14423	4137	atk01	a,s_npc_hydro_blast1\0	a,blue_eye_ep_19\0	a,LineageMonster.blue_eye\0
14424	4137	atk01	a,s_npc_hydro_blast1\0	a,blue_eye_ep_20\0	a,LineageMonster.blue_eye\0
14425	4137	atk01	a,s_npc_hydro_blast1\0	a,blue_eye_ep_21\0	a,LineageMonster.blue_eye\0
14426	4137	atk01	a,s_npc_hydro_blast1\0	a,blue_eye_ep_22\0	a,LineageMonster.blue_eye\0
14427	4137	atk01	a,s_npc_hydro_blast1\0	a,blue_eye_ep_23\0	a,LineageMonster.blue_eye\0
14428	4137	atk01	a,s_npc_hydro_blast1\0	a,blue_eye_ep_24\0	a,LineageMonster.blue_eye\0
14429	4137	atk01	a,s_npc_hydro_blast1\0	a,blue_eye_ep_25\0	a,LineageMonster.blue_eye\0
14430	4137	atk01	a,s_npc_hydro_blast1\0	a,blue_eye_ep_26\0	a,LineageMonster.blue_eye\0
14431	4137	atk01	a,s_npc_hydro_blast1\0	a,blue_eye_ep_27\0	a,LineageMonster.blue_eye\0
14432	4137	atk01	a,s_npc_hydro_blast1\0	a,blue_eye_ep_28\0	a,LineageMonster.blue_eye\0
14433	4137	atk01	a,s_npc_hydro_blast1\0	a,blue_eye_ep_29\0	a,LineageMonster.blue_eye\0
14434	4137	atk01	a,s_npc_hydro_blast1\0	a,blue_eye_ep_30\0	a,LineageMonster.blue_eye\0
18330	4137	atk01	a,s_npc_hydro_blast1\0	a,hall_keeper_wizard\0	a,LineageMonster.vale_master\0
18338	4137	spatk02	a,s_npc_hydro_blast1\0	a,undeadband_member_wizard\0	a,LineageMonster3.portrait_spirit_winged\0
22037	4137	atk01	a,s_npc_hydro_blast1\0	a,ragna_orc_healer\0	a,LineageMonster.batur_orc_shaman_a_03te\0
22081	4137	atk01	a,s_npc_hydro_blast1\0	a,maze_watcher\0	a,LineageMonster.field_stalker\0
22082	4137	atk01	a,s_npc_hydro_blast1\0	a,maze_watcher_elder\0	a,LineageMonster.field_stalker_110p\0
22086	4137	atk01	a,s_npc_hydro_blast1\0	a,maze_gargoyle_lad\0	a,LineageMonster.gargoyle_02te_110p\0
14575	4138	spatk02	a,s_npc_corpse_burst1\0	a,shadeless_a\0	a,LineageMonster.shadeless\0
14576	4138	spatk02	a,s_npc_corpse_burst1\0	a,shadeless_b\0	a,LineageMonster.shadeless\0
14577	4138	spatk02	a,s_npc_corpse_burst1\0	a,shadeless_c\0	a,LineageMonster.shadeless\0
14578	4138	spatk02	a,s_npc_corpse_burst1\0	a,shadeless_d\0	a,LineageMonster.shadeless\0
14579	4138	spatk02	a,s_npc_corpse_burst1\0	a,shadeless_e\0	a,LineageMonster.shadeless\0
14580	4138	spatk02	a,s_npc_corpse_burst1\0	a,shadeless_f\0	a,LineageMonster.shadeless\0
14581	4138	spatk02	a,s_npc_corpse_burst1\0	a,shadeless_g\0	a,LineageMonster.shadeless\0
14582	4138	spatk02	a,s_npc_corpse_burst1\0	a,shadeless_h\0	a,LineageMonster.shadeless\0
14583	4138	spatk02	a,s_npc_corpse_burst1\0	a,shadeless_i\0	a,LineageMonster.shadeless\0
14584	4138	spatk02	a,s_npc_corpse_burst1\0	a,shadeless_j\0	a,LineageMonster.shadeless\0
14585	4138	spatk02	a,s_npc_corpse_burst1\0	a,shadeless_k\0	a,LineageMonster.shadeless\0
14586	4138	spatk02	a,s_npc_corpse_burst1\0	a,shadeless_l\0	a,LineageMonster.shadeless\0
14587	4138	spatk02	a,s_npc_corpse_burst1\0	a,shadeless_m\0	a,LineageMonster.shadeless\0
14588	4138	spatk02	a,s_npc_corpse_burst1\0	a,shadeless_n\0	a,LineageMonster.shadeless\0
14589	4138	spatk02	a,s_npc_corpse_burst1\0	a,shadeless_ep_01\0	a,LineageMonster.shadeless\0
14590	4138	spatk02	a,s_npc_corpse_burst1\0	a,shadeless_ep_02\0	a,LineageMonster.shadeless\0
14591	4138	spatk02	a,s_npc_corpse_burst1\0	a,shadeless_ep_03\0	a,LineageMonster.shadeless\0
14592	4138	spatk02	a,s_npc_corpse_burst1\0	a,shadeless_ep_04\0	a,LineageMonster.shadeless\0
14593	4138	spatk02	a,s_npc_corpse_burst1\0	a,shadeless_ep_05\0	a,LineageMonster.shadeless\0
14594	4138	spatk02	a,s_npc_corpse_burst1\0	a,shadeless_ep_06\0	a,LineageMonster.shadeless\0
14595	4138	spatk02	a,s_npc_corpse_burst1\0	a,shadeless_ep_07\0	a,LineageMonster.shadeless\0
14596	4138	spatk02	a,s_npc_corpse_burst1\0	a,shadeless_ep_08\0	a,LineageMonster.shadeless\0
14597	4138	spatk02	a,s_npc_corpse_burst1\0	a,shadeless_ep_09\0	a,LineageMonster.shadeless\0
14598	4138	spatk02	a,s_npc_corpse_burst1\0	a,shadeless_ep_10\0	a,LineageMonster.shadeless\0
14599	4138	spatk02	a,s_npc_corpse_burst1\0	a,shadeless_ep_11\0	a,LineageMonster.shadeless\0
14600	4138	spatk02	a,s_npc_corpse_burst1\0	a,shadeless_ep_12\0	a,LineageMonster.shadeless\0
14601	4138	spatk02	a,s_npc_corpse_burst1\0	a,shadeless_ep_13\0	a,LineageMonster.shadeless\0
14602	4138	spatk02	a,s_npc_corpse_burst1\0	a,shadeless_ep_14\0	a,LineageMonster.shadeless\0
14603	4138	spatk02	a,s_npc_corpse_burst1\0	a,shadeless_ep_15\0	a,LineageMonster.shadeless\0
14604	4138	spatk02	a,s_npc_corpse_burst1\0	a,shadeless_ep_16\0	a,LineageMonster.shadeless\0
14605	4138	spatk02	a,s_npc_corpse_burst1\0	a,shadeless_ep_17\0	a,LineageMonster.shadeless\0
14606	4138	spatk02	a,s_npc_corpse_burst1\0	a,shadeless_ep_18\0	a,LineageMonster.shadeless\0
14607	4138	spatk02	a,s_npc_corpse_burst1\0	a,shadeless_ep_19\0	a,LineageMonster.shadeless\0
14608	4138	spatk02	a,s_npc_corpse_burst1\0	a,shadeless_ep_20\0	a,LineageMonster.shadeless\0
14609	4138	spatk02	a,s_npc_corpse_burst1\0	a,shadeless_ep_21\0	a,LineageMonster.shadeless\0
14610	4138	spatk02	a,s_npc_corpse_burst1\0	a,shadeless_ep_22\0	a,LineageMonster.shadeless\0
14611	4138	spatk02	a,s_npc_corpse_burst1\0	a,shadeless_ep_23\0	a,LineageMonster.shadeless\0
14612	4138	spatk02	a,s_npc_corpse_burst1\0	a,shadeless_ep_24\0	a,LineageMonster.shadeless\0
14613	4138	spatk02	a,s_npc_corpse_burst1\0	a,shadeless_ep_25\0	a,LineageMonster.shadeless\0
14614	4138	spatk02	a,s_npc_corpse_burst1\0	a,shadeless_ep_26\0	a,LineageMonster.shadeless\0
14615	4138	spatk02	a,s_npc_corpse_burst1\0	a,shadeless_ep_27\0	a,LineageMonster.shadeless\0
14616	4138	spatk02	a,s_npc_corpse_burst1\0	a,shadeless_ep_28\0	a,LineageMonster.shadeless\0
14617	4138	spatk02	a,s_npc_corpse_burst1\0	a,shadeless_ep_29\0	a,LineageMonster.shadeless\0
14618	4138	spatk02	a,s_npc_corpse_burst1\0	a,shadeless_ep_30\0	a,LineageMonster.shadeless\0
21567	4138	atk01	a,s_npc_corpse_burst1\0	a,bone_slayer\0	a,LineageMonster2.black_magician\0
21574	4138	atk01	a,s_npc_corpse_burst1\0	a,bone_grinder\0	a,LineageMonster2.black_magician\0
21596	4138	atk01	a,s_npc_corpse_burst1\0	a,requiem_lord\0	a,LineageMonster2.black_magician\0
21599	4138	atk01	a,s_npc_corpse_burst1\0	a,requiem_priest\0	a,LineageMonster2.black_magician\0
14575	4140	spatk01	a,s_soulless_mp_dot1\0	a,shadeless_a\0	a,shadeless\0
14576	4140	spatk01	a,s_soulless_mp_dot1\0	a,shadeless_b\0	a,shadeless\0
14577	4140	spatk01	a,s_soulless_mp_dot1\0	a,shadeless_c\0	a,shadeless\0
14578	4140	spatk01	a,s_soulless_mp_dot1\0	a,shadeless_d\0	a,shadeless\0
14579	4140	spatk01	a,s_soulless_mp_dot1\0	a,shadeless_e\0	a,shadeless\0
14580	4140	spatk01	a,s_soulless_mp_dot1\0	a,shadeless_f\0	a,shadeless\0
14581	4140	spatk01	a,s_soulless_mp_dot1\0	a,shadeless_g\0	a,shadeless\0
14582	4140	spatk01	a,s_soulless_mp_dot1\0	a,shadeless_h\0	a,shadeless\0
14583	4140	spatk01	a,s_soulless_mp_dot1\0	a,shadeless_i\0	a,shadeless\0
14584	4140	spatk01	a,s_soulless_mp_dot1\0	a,shadeless_j\0	a,shadeless\0
14585	4140	spatk01	a,s_soulless_mp_dot1\0	a,shadeless_k\0	a,shadeless\0
14586	4140	spatk01	a,s_soulless_mp_dot1\0	a,shadeless_l\0	a,shadeless\0
14587	4140	spatk01	a,s_soulless_mp_dot1\0	a,shadeless_m\0	a,shadeless\0
14588	4140	spatk01	a,s_soulless_mp_dot1\0	a,shadeless_n\0	a,shadeless\0
14589	4140	spatk01	a,s_soulless_mp_dot1\0	a,shadeless_ep_01\0	a,shadeless\0
14590	4140	spatk01	a,s_soulless_mp_dot1\0	a,shadeless_ep_02\0	a,shadeless\0
14591	4140	spatk01	a,s_soulless_mp_dot1\0	a,shadeless_ep_03\0	a,shadeless\0
14592	4140	spatk01	a,s_soulless_mp_dot1\0	a,shadeless_ep_04\0	a,shadeless\0
14593	4140	spatk01	a,s_soulless_mp_dot1\0	a,shadeless_ep_05\0	a,shadeless\0
14594	4140	spatk01	a,s_soulless_mp_dot1\0	a,shadeless_ep_06\0	a,shadeless\0
14595	4140	spatk01	a,s_soulless_mp_dot1\0	a,shadeless_ep_07\0	a,shadeless\0
14596	4140	spatk01	a,s_soulless_mp_dot1\0	a,shadeless_ep_08\0	a,shadeless\0
14597	4140	spatk01	a,s_soulless_mp_dot1\0	a,shadeless_ep_09\0	a,shadeless\0
14598	4140	spatk01	a,s_soulless_mp_dot1\0	a,shadeless_ep_10\0	a,shadeless\0
14599	4140	spatk01	a,s_soulless_mp_dot1\0	a,shadeless_ep_11\0	a,shadeless\0
14600	4140	spatk01	a,s_soulless_mp_dot1\0	a,shadeless_ep_12\0	a,shadeless\0
14601	4140	spatk01	a,s_soulless_mp_dot1\0	a,shadeless_ep_13\0	a,shadeless\0
14602	4140	spatk01	a,s_soulless_mp_dot1\0	a,shadeless_ep_14\0	a,shadeless\0
14603	4140	spatk01	a,s_soulless_mp_dot1\0	a,shadeless_ep_15\0	a,shadeless\0
14604	4140	spatk01	a,s_soulless_mp_dot1\0	a,shadeless_ep_16\0	a,shadeless\0
14605	4140	spatk01	a,s_soulless_mp_dot1\0	a,shadeless_ep_17\0	a,shadeless\0
14606	4140	spatk01	a,s_soulless_mp_dot1\0	a,shadeless_ep_18\0	a,shadeless\0
14607	4140	spatk01	a,s_soulless_mp_dot1\0	a,shadeless_ep_19\0	a,shadeless\0
14608	4140	spatk01	a,s_soulless_mp_dot1\0	a,shadeless_ep_20\0	a,shadeless\0
14609	4140	spatk01	a,s_soulless_mp_dot1\0	a,shadeless_ep_21\0	a,shadeless\0
14610	4140	spatk01	a,s_soulless_mp_dot1\0	a,shadeless_ep_22\0	a,shadeless\0
14611	4140	spatk01	a,s_soulless_mp_dot1\0	a,shadeless_ep_23\0	a,shadeless\0
14612	4140	spatk01	a,s_soulless_mp_dot1\0	a,shadeless_ep_24\0	a,shadeless\0
14613	4140	spatk01	a,s_soulless_mp_dot1\0	a,shadeless_ep_25\0	a,shadeless\0
14614	4140	spatk01	a,s_soulless_mp_dot1\0	a,shadeless_ep_26\0	a,shadeless\0
14615	4140	spatk01	a,s_soulless_mp_dot1\0	a,shadeless_ep_27\0	a,shadeless\0
14616	4140	spatk01	a,s_soulless_mp_dot1\0	a,shadeless_ep_28\0	a,shadeless\0
14617	4140	spatk01	a,s_soulless_mp_dot1\0	a,shadeless_ep_29\0	a,shadeless\0
14618	4140	spatk01	a,s_soulless_mp_dot1\0	a,shadeless_ep_30\0	a,shadeless\0
20819	4141	atk01	a,s_npc_wind_of_hand1\0	a,archer_of_abyss\0	a,LineageMonster.fiend_archer\0
20841	4141	atk01	a,s_npc_wind_of_hand1\0	a,fiend_archer\0	a,LineageMonster.fiend_archer\0
21085	4141	atk01	a,s_npc_wind_of_hand1\0	a,bloody_sniper\0	a,LineageMonster.fiend_archer\0
21388	4141	atk01	a,s_npc_wind_of_hand1\0	a,destroyer_iblis\0	a,LineageMonster.fiend_archer\0
21617	4141	atk01	a,s_npc_wind_of_hand1\0	a,fiend_archer_1\0	a,LineageMonster.fiend_archer\0
21618	4141	atk01	a,s_npc_wind_of_hand1\0	a,fiend_archer_2\0	a,LineageMonster.fiend_archer\0
21619	4141	atk01	a,s_npc_wind_of_hand1\0	a,pit_archer\0	a,LineageMonster.fiend_archer_20_bi\0
21509	4142	atk01	a,s_npc_fast_wind_of_hand1\0	a,splinter_stakato_worker\0	a,LineageMonster.blade_stakato_worker\0
21514	4142	atk01	a,s_npc_fast_wind_of_hand1\0	a,needle_stakato_worker\0	a,LineageMonster.blade_stakato_worker\0
18013	4151	atk01	a,s_mega_storm_strike_magic_only1\0	a,dusk_1_2_light_trp_1\0	a,LineageMonster.orc_shaman\0
18023	4151	atk01	a,s_mega_storm_strike_magic_only1\0	a,dusk_2_2_light_trp_1\0	a,LineageMonster.batur_orc_shaman\0
18033	4151	atk01	a,s_mega_storm_strike_magic_only1\0	a,dusk_3_2_light_trp_1\0	a,LineageMonster.batur_orc_shaman\0
18043	4151	atk01	a,s_mega_storm_strike_magic_only1\0	a,dusk_4_2_light_trp_1\0	a,LineageMonster.batur_orc_shaman\0
18053	4151	atk01	a,s_mega_storm_strike_magic_only1\0	a,dusk_5_2_light_trp_1\0	a,LineageMonster.ketra_orc_shaman\0
18063	4151	atk01	a,s_mega_storm_strike_magic_only1\0	a,dawn_1_2_light_trp_1\0	a,LineageMonster.orc_shaman\0
18073	4151	atk01	a,s_mega_storm_strike_magic_only1\0	a,dawn_2_2_light_trp_1\0	a,LineageMonster.batur_orc_shaman\0
18083	4151	atk01	a,s_mega_storm_strike_magic_only1\0	a,dawn_3_2_light_trp_1\0	a,LineageMonster.batur_orc_shaman\0
18093	4151	atk01	a,s_mega_storm_strike_magic_only1\0	a,dawn_4_2_light_trp_1\0	a,LineageMonster.batur_orc_shaman\0
18103	4151	atk01	a,s_mega_storm_strike_magic_only1\0	a,dawn_5_2_light_trp_1\0	a,LineageMonster.ketra_orc_shaman\0
20044	4151	atk01	a,s_mega_storm_strike_magic_only1\0	a,lirein_ribe\0	a,LineageMonster.sylph\0
20055	4151	atk01	a,s_mega_storm_strike_magic_only1\0	a,seer\0	a,LineageMonster.monster_eye\0
20092	4151	atk01	a,s_mega_storm_strike_magic_only1\0	a,monster_eye\0	a,LineageMonster.monster_eye\0
20197	4151	atk01	a,s_mega_storm_strike_magic_only1\0	a,lemures\0	a,LineageMonster.sylph\0
20265	4151	atk01	a,s_mega_storm_strike_magic_only1\0	a,monstereye_searcher\0	a,LineageMonster.monster_eye\0
20292	4151	atk01	a,s_mega_storm_strike_magic_only1\0	a,enku_orc_shaman\0	a,LineageMonster.orc_shaman\0
20331	4151	atk01	a,s_mega_storm_strike_magic_only1\0	a,monster_eye_tracker\0	a,LineageMonster.monster_eye\0
20426	4151	atk01	a,s_mega_storm_strike_magic_only1\0	a,evil_eye\0	a,LineageMonster.monster_eye\0
20428	4151	atk01	a,s_mega_storm_strike_magic_only1\0	a,evil_eye_patroller\0	a,LineageMonster.monster_eye\0
20564	4151	atk01	a,s_mega_storm_strike_magic_only1\0	a,enchanted_monstereye\0	a,LineageMonster.monster_eye\0
20576	4151	atk01	a,s_mega_storm_strike_magic_only1\0	a,oel_mahum_witch_doctor\0	a,LineageMonster.oel_mahum_witch_doctor\0
20619	4151	atk01	a,s_mega_storm_strike_magic_only1\0	a,undine_rowin\0	a,LineageMonster.undine\0
20792	4151	atk01	a,s_mega_storm_strike_magic_only1\0	a,farhite\0	a,LineageMonster.farhite\0
20835	4151	atk01	a,s_mega_storm_strike_magic_only1\0	a,zakens_seer\0	a,LineageMonster.liviona\0
21024	4151	atk01	a,s_mega_storm_strike_magic_only1\0	a,babbleing_wind\0	a,LineageMonster.sylph\0
21102	4151	atk01	a,s_mega_storm_strike_magic_only1\0	a,plain_observer\0	a,LineageMonster.magical_weaver\0
21106	4151	atk01	a,s_mega_storm_strike_magic_only1\0	a,cursed_observer\0	a,LineageMonster.magical_weaver\0
21140	4151	atk01	a,s_mega_storm_strike_magic_only1\0	a,pit_tomb_monster_eye\0	a,LineageMonster.will_o_wisp\0
21152	4151	atk01	a,s_mega_storm_strike_magic_only1\0	a,pugatory_monster_eye\0	a,LineageMonster.will_o_wisp\0
21268	4151	atk01	a,s_mega_storm_strike_magic_only1\0	a,cave_ant_lava_2d\0	a,LineageMonster.ant_larva\0
21429	4151	atk01	a,s_mega_storm_strike_magic_only1\0	a,hasturan_a\0	a,LineageMonster2.erinyes\0
21608	4151	atk01	a,s_mega_storm_strike_magic_only1\0	a,zakens_seer_1\0	a,LineageMonster.liviona\0
21609	4151	atk01	a,s_mega_storm_strike_magic_only1\0	a,zakens_seer_2\0	a,LineageMonster.liviona\0
21610	4151	atk01	a,s_mega_storm_strike_magic_only1\0	a,zakens_advanced_seer\0	a,LineageMonster.liviona_20_bi\0
22021	4151	atk01	a,s_mega_storm_strike_magic_only1\0	a,brigand_undertaker\0	a,LineageMonster2.northern_goblin_110p\0
22046	4151	atk01	a,s_mega_storm_strike_magic_only1\0	a,baranka_dre_vanul\0	a,LineageMonster.dre_vanul\0
22049	4151	atk01	a,s_mega_storm_strike_magic_only1\0	a,baranka_succubus\0	a,LineageMonster.succubus_05te\0
27156	4151	atk01	a,s_mega_storm_strike_magic_only1\0	a,leto_shaman_ketz\0	a,LineageMonster.zenta_lizardman_shaman\0
27192	4151	atk01	a,s_mega_storm_strike_magic_only1\0	a,succubus_handmaiden\0	a,LineageMonster.succubus\0
20052	4152	atk01	a,s_blood_sucking_magic_only1\0	a,least_succubus_turen\0	a,LineageMonster.succubus\0
20059	4152	atk01	a,s_blood_sucking_magic_only1\0	a,patoller\0	a,LineageMonster.monster_eye\0
20258	4152	atk01	a,s_blood_sucking_magic_only1\0	a,batur_orc_shaman_a\0	a,LineageMonster.batur_orc_shaman\0
20420	4152	atk01	a,s_blood_sucking_magic_only1\0	a,akaste_succubus_turen\0	a,LineageMonster.succubus\0
20427	4152	atk01	a,s_blood_sucking_magic_only1\0	a,evil_eye_watcher\0	a,LineageMonster.monster_eye\0
20429	4152	atk01	a,s_blood_sucking_magic_only1\0	a,evil_eye_lookout\0	a,LineageMonster.monster_eye\0
20507	4152	atk01	a,s_blood_sucking_magic_only1\0	a,ruin_imp_ribe\0	a,LineageMonster.imp_bi\0
20581	4152	atk01	a,s_blood_sucking_magic_only1\0	a,leto_lizardman_shaman\0	a,LineageMonster.zenta_lizardman_shaman\0
21090	4152	atk01	a,s_blood_sucking_magic_only1\0	a,bloody_guardian\0	a,LineageMonster.death_blader\0
21101	4152	atk01	a,s_blood_sucking_magic_only1\0	a,langk_lizardman_shaman\0	a,LineageMonster.virud_lizardman_shaman\0
21110	4152	atk01	a,s_blood_sucking_magic_only1\0	a,marsh_predator\0	a,LineageMonster.devastator\0
21257	4152	atk01	a,s_blood_sucking_magic_only1\0	a,evil_eye_seer\0	a,LineageMonster.monster_eye\0
21586	4152	atk01	a,s_blood_sucking_magic_only1\0	a,vampire_adept\0	a,LineageMonster2.vampire_wizard\0
21588	4152	atk01	a,s_blood_sucking_magic_only1\0	a,vampire_wizard\0	a,LineageMonster2.vampire_witch\0
22144	4152	spatk02	a,s_blood_sucking_magic_only1\0	a,zombie_em_knight\0	a,LineageMonster3.zombie_enlisted_man\0
20269	4153	atk01	a,s_npc_ice_magic_only1\0	a,breka_orc_shaman\0	a,LineageMonster.batur_orc_shaman\0
20587	4153	atk01	a,s_npc_ice_magic_only1\0	a,timak_orc_shaman\0	a,LineageMonster.batur_orc_shaman\0
20807	4153	atk01	a,s_npc_ice_magic_only1\0	a,farhite_lad\0	a,LineageMonster.farhite_50_bi\0
21384	4153	atk01	a,s_npc_ice_magic_only1\0	a,destroyer_savant\0	a,LineageMonster.vale_master_20_bi\0
21640	4153	atk01	a,s_npc_ice_magic_only1\0	a,tasaba_lizardman_sham_a\0	a,LineageMonster.virud_lizardman_shaman\0
21038	4154	atk01	a,s_mana_sucking_magic_only1\0	a,liangma\0	a,LineageMonster.will_o_wisp\0
18145	4155	atk01	a,s_npc_twister_magic_only1\0	a,r2_wizard_clanbuff\0	a,LineageMonster2.scarab\0
18147	4155	atk01	a,s_npc_twister_magic_only1\0	a,r2_wizard\0	a,LineageMonster2.scarab\0
20220	4155	atk01	a,s_npc_twister_magic_only1\0	a,dicor\0	a,LineageMonster.mandragora_b\0
