id	name	description	rgb[0]	rgb[1]	rgb[2]	reserved1
22226	u,厚頭龍\0	a,	9C	E8	A9	-1
22227	u,野生座龍\0	a,	9C	E8	A9	-1
22228	u,灰獨角兔\0	a,	9C	E8	A9	-1
22229	u,幼灰狐狗\0	a,	9C	E8	A9	-1
22230	u,灰狐狗\0	a,	9C	E8	A9	-1
22231	u,灰狐狗首領\0	a,	9C	E8	A9	-1
22232	u,黑狼\0	a,	9C	E8	A9	-1
22233	u,黑狼首領\0	a,	9C	E8	A9	-1
22234	u,綠哥布林\0	a,	9C	E8	A9	-1
22235	u,丘陵狼人\0	a,	9C	E8	A9	-1
22236	u,摩斯特洛弓箭手\0	a,	9C	E8	A9	-1
22237	u,丘陵蘑菇\0	a,	9C	E8	A9	-1
22238	u,丘陵狼人首領\0	a,	9C	E8	A9	-1
22239	u,摩斯特洛警衛兵\0	a,	9C	E8	A9	-1
22240	u,摩斯特洛巡邏兵\0	a,	9C	E8	A9	-1
22241	u,巨大高崙\0	a,	9C	E8	A9	-1
22242	u,摩斯特洛戰士\0	a,	9C	E8	A9	-1
22243	u,摩斯特洛警衛隊長\0	a,	9C	E8	A9	-1
22244	u,紅蜘蛛\0	a,	9C	E8	A9	-1
22245	u,摩斯特洛戰士副隊長\0	a,	9C	E8	A9	-1
22246	u,摩斯特洛戰士隊長\0	a,	9C	E8	A9	-1
22247	u,洞穴高崙\0	a,	9C	E8	A9	-1
22248	u,洞穴摩斯特洛\0	a,	9C	E8	A9	-1
22249	u,洞穴摩斯特洛警衛兵\0	a,	9C	E8	A9	-1
22250	u,洞穴豹\0	a,	9C	E8	A9	-1
22251	u,洞穴摩斯特洛警衛隊長\0	a,	9C	E8	A9	-1
22252	u,洞穴灰熊\0	a,	9C	E8	A9	-1
22253	u,洞穴摩斯特洛戰士\0	a,	9C	E8	A9	-1
22254	u,洞穴摩斯特洛弓箭手\0	a,	9C	E8	A9	-1
22255	u,洞穴摩斯特洛隊長\0	a,	9C	E8	A9	-1
22256	u,洞穴摩斯特洛魔法師\0	a,	9C	E8	A9	-1
22257	u,島的守門人\0	a,	9C	E8	A9	-1
22258	u,白沙灘的幻象\0	a,	9C	E8	A9	-1
22259	u,珊瑚泥\0	a,	9C	E8	A9	-1
22260	u,水妖精克麗奈亞\0	a,	9C	E8	A9	-1
22261	u,賽席爾\0	a,	9C	E8	A9	-1
22262	u,水妖精奈雅德\0	a,	9C	E8	A9	-1
22263	u,海桑\0	a,	9C	E8	A9	-1
22264	u,卡斯托里亞睡蓮\0	a,	9C	E8	A9	-1
22265	u,柯莉絲克莉亞\0	a,	9C	E8	A9	-1
22266	u,皮提亞\0	a,	9C	E8	A9	-1
22267	u,暗黑水龍\0	a,	9C	E8	A9	-1
22268	u,陰界的生命體\0	a,	9C	E8	A9	-1
22269	u,陰界的生命體\0	a,	9C	E8	A9	-1
22270	u,水龍攻擊者\0	a,	9C	E8	A9	-1
22271	u,水龍攻擊者\0	a,	9C	E8	A9	-1
22272	u,巴列斯的部下\0	a,	9C	E8	A9	-1
22273	u,巴列斯的部下\0	a,	9C	E8	A9	-1
22274	u,巴列斯的部下\0	a,	9C	E8	A9	-1
22275	u,廣場守門人 羅斯塔\0	a,	9C	E8	A9	-1
22276	u,廣場守門人\0	a,	9C	E8	A9	-1
22277	u,火焰守門人 比拉瑪林\0	a,	9C	E8	A9	-1
22278	u,火焰守門人\0	a,	9C	E8	A9	-1
22279	u,寶石禁錮者\0	a,	9C	E8	A9	-1
22280	u,路得騎士\0	a,	9C	E8	A9	-1
22281	u,廣場鱷魚\0	a,	9C	E8	A9	-1
22282	u,寶石禁錮者\0	a,	9C	E8	A9	-1
22283	u,廣場耶里哥德\0	a,	9C	E8	A9	-1
22284	u,寶石禁錮者\0	a,	9C	E8	A9	-1
22285	u,寶石禁錮者\0	a,	9C	E8	A9	-1
22286	u,廣場歇比爾\0	a,	9C	E8	A9	-1
22287	u,水晶獨角獸\0	a,	9C	E8	A9	-1
22288	u,翡翠豬\0	a,	9C	E8	A9	-1
22289	u,廣場帽蓋\0	a,	9C	E8	A9	-1
22290	u,泰德的部下\0	a,	9C	E8	A9	-1
22291	u,衛志里的部下\0	a,	9C	E8	A9	-1
22292	u,電氣石\0	a,	9C	E8	A9	-1
22293	u,尖晶石\0	a,	9C	E8	A9	-1
22294	u,火蛋白石\0	a,	9C	E8	A9	-1
22295	u,珊瑚高崙\0	a,	9C	E8	A9	-1
22296	u,珊瑚高崙\0	a,	9C	E8	A9	-1
22297	u,珊瑚高崙\0	a,	9C	E8	A9	-1
22298	u,衛志里\0	a,	9C	E8	A9	-1
22299	u,道斯特\0	a,	9C	E8	A9	-1
22300	u,道斯特的部下\0	a,	9C	E8	A9	-1
22301	u,泰德\0	a,	9C	E8	A9	-1
22302	u,達爾尼思的守護者\0	a,	9C	E8	A9	-1
22303	u,廣場守護者\0	a,	9C	E8	A9	-1
22304	u,翡翠廣場守護者\0	a,	9C	E8	A9	-1
22305	u,基亞齊的警衛隊長\0	a,	9C	E8	A9	-1
22306	u,基亞齊的警衛隊長\0	a,	9C	E8	A9	-1
22307	u,基亞齊的警衛隊長\0	a,	9C	E8	A9	-1
22308	u,基亞齊的警衛隊\0	a,	9C	E8	A9	-1
22309	u,基亞齊的警衛隊\0	a,	9C	E8	A9	-1
22310	u,基亞齊的警衛隊\0	a,	9C	E8	A9	-1
22311	u,帕爾米的守護者\0	a,	9C	E8	A9	-1
22312	u,法利昂的手下\0	a,	9C	E8	A9	-1
22313	u,庭園的司塔卡拓\0	a,	9C	E8	A9	-1
22314	u,庭園的毒蛾\0	a,	9C	E8	A9	-1
22315	u,庭園的警衛兵\0	a,	9C	E8	A9	-1
22316	u,庭園的守護木\0	a,	9C	E8	A9	-1
22317	u,庭園的卡斯托里亞\0	a,	9C	E8	A9	-1
22320	u,下級監視者\0	a,	9C	E8	A9	-1
22321	u,下級召喚士\0	a,	9C	E8	A9	-1
22322	u,被支配的原住民\0	a,	9C	E8	A9	-1
22323	u,被眩惑的原住民\0	a,	9C	E8	A9	-1
22324	u,無眼獵人\0	a,	9C	E8	A9	-1
22325	u,無眼監視者\0	a,	9C	E8	A9	-1
22326	u,海琳納克\0	u,奈雅的守護者\0	9C	E8	A9	-1
22327	u,魔法陣巡邏兵\0	a,	9C	E8	A9	-1
22328	u,魔法陣警衛兵\0	a,	9C	E8	A9	-1
22329	u,魔法陣監視兵\0	a,	9C	E8	A9	-1
22330	u,舊神殿的惡靈\0	a,	9C	E8	A9	-1
22334	u,沙蠍\0	a,	9C	E8	A9	-1
22335	u,沙漠蠍\0	a,	9C	E8	A9	-1
22336	u,肉體抹殺者\0	a,	9C	E8	A9	-1
22337	u,靈魂抽取者\0	a,	9C	E8	A9	-1
22339	u,被放逐的商隊\0	a,	9C	E8	A9	-1
22340	u,沙之風暴\0	a,	9C	E8	A9	-1
22341	u,凱達士\0	a,	9C	E8	A9	-1
22342	u,達里昂的執行者\0	a,	9C	E8	A9	-1
22343	u,達里昂的處刑者\0	a,	9C	E8	A9	-1
22344	u,採石場監督官\0	a,	9C	E8	A9	-1
22345	u,採石場監督官\0	a,	9C	E8	A9	-1
22346	u,採石場巡邏隊長\0	a,	9C	E8	A9	-1
22347	u,採石場巡邏兵\0	a,	9C	E8	A9	-1
22349	u,大地奇美拉\0	a,	9C	E8	A9	-1
22350	u,黑暗奇美拉\0	a,	9C	E8	A9	-1
22351	u,風之奇美拉\0	a,	9C	E8	A9	-1
22352	u,火焰奇美拉\0	a,	9C	E8	A9	-1
22353	u,西爾德斯\0	u,奇美拉\0	9C	E8	A9	-1
22355	u,外城警衛隊\0	a,	9C	E8	A9	-1
22356	u,外城警衛隊\0	a,	9C	E8	A9	-1
22357	u,外城警衛隊\0	a,	9C	E8	A9	-1
22358	u,外城警衛隊\0	a,	9C	E8	A9	-1
22359	u,市區警衛兵\0	a,	9C	E8	A9	-1
22360	u,市區巡邏兵\0	a,	9C	E8	A9	-1
22361	u,鋼鐵之城 鑰匙守衛\0	a,	9C	E8	A9	-1
22362	u,古任\0	a,	9C	E8	A9	-1
22363	u,肉體破壞者\0	a,	9C	E8	A9	-1
22364	u,靈魂蠶食者\0	a,	9C	E8	A9	-1
22365	u,迷路的警衛兵\0	a,	9C	E8	A9	-1
22366	u,迷路的警衛兵\0	a,	9C	E8	A9	-1
22367	u,迷路的魔法師\0	a,	9C	E8	A9	-1
22368	u,迷路的警衛隊長\0	a,	9C	E8	A9	-1
22369	u,迷路的祭司長\0	a,	9C	E8	A9	-1
22370	u,通道的警衛隊長\0	a,	9C	E8	A9	-1
22371	u,通道的警衛兵\0	a,	9C	E8	A9	-1
22372	u,通道的魔法師\0	a,	9C	E8	A9	-1
22373	u,空間巡守\0	a,	9C	E8	A9	-1
22374	u,空間觀察者\0	a,	9C	E8	A9	-1
22375	u,空間祭司\0	a,	9C	E8	A9	-1
22376	u,空間支配者\0	a,	9C	E8	A9	-1
22377	u,大師季羅斯\0	a,	9C	E8	A9	-1
22378	u,大師的手下\0	a,	9C	E8	A9	-1
22379	u,大師的手下\0	a,	9C	E8	A9	-1
22380	u,大師珮斯提納\0	a,	9C	E8	A9	-1
22381	u,大師的警衛兵\0	a,	9C	E8	A9	-1
22382	u,大師的警衛兵\0	a,	9C	E8	A9	-1
22383	u,托里士的玩具\0	a,	9C	E8	A9	-1
22384	u,魔法師的玩具\0	a,	9C	E8	A9	-1
22385	u,托里士的高崙警衛兵\0	a,	9C	E8	A9	-1
22386	u,工作所的魔法師\0	a,	9C	E8	A9	-1
22387	u,工作所的魔法師\0	a,	9C	E8	A9	-1
22388	u,工作所的魔物警衛兵\0	a,	9C	E8	A9	-1
22389	u,工作所的魔物警衛兵\0	a,	9C	E8	A9	-1
22390	u,工作所的監督官\0	a,	9C	E8	A9	-1
22391	u,工作所的監督輔佐\0	a,	9C	E8	A9	-1
22392	u,失敗作時間歪曲高崙\0	a,	9C	E8	A9	-1
22393	u,巴列斯的隨從\0	a,	9C	E8	A9	-1
22394	u,巴列斯的信徒\0	a,	9C	E8	A9	-1
22395	u,巴列斯的鬥士\0	a,	9C	E8	A9	-1
22396	u,製造所工人\0	a,	9C	E8	A9	-1
22397	u,製造所 監督官\0	a,	9C	E8	A9	-1
22398	u,下級魔物\0	a,	9C	E8	A9	-1
22399	u,上級魔物\0	a,	9C	E8	A9	-1
22400	u,帕爾米的治療者\0	a,	9C	E8	A9	-1
22401	u,帕爾米的治療者\0	a,	9C	E8	A9	-1
22402	u,暗雲的石柱\0	a,	9C	E8	A9	-1
22403	u,製造所監督官\0	a,	9C	E8	A9	-1
22404	u,魔法陣警衛隊長\0	a,	9C	E8	A9	-1
22405	u,達里昂的忠僕\0	a,	9C	E8	A9	-1
22406	u,達里昂的忠僕\0	a,	9C	E8	A9	-1
22407	u,達里昂的忠僕\0	a,	9C	E8	A9	-1
22408	u,達里昂的忠僕\0	a,	9C	E8	A9	-1
22409	u,達里昂的忠僕\0	a,	9C	E8	A9	-1
22410	u,達里昂的忠僕\0	a,	9C	E8	A9	-1
22411	u,巴列斯的心腹\0	a,	9C	E8	A9	-1
22412	u,巴列斯的格鬥士\0	a,	9C	E8	A9	-1
22413	u,巴列斯的行兇者\0	a,	9C	E8	A9	-1
22414	u,巴列斯的隨從\0	a,	9C	E8	A9	-1
22415	u,巴列斯的信徒\0	a,	9C	E8	A9	-1
22416	u,基亞齊的警衛隊長\0	a,	9C	E8	A9	-1
22417	u,基亞齊的警衛隊\0	a,	9C	E8	A9	-1
22418	u,燃燒的盲者\0	a,	9C	E8	A9	-1
22419	u,火焰盲者\0	a,	9C	E8	A9	-1
22420	u,赤黃的盲者\0	a,	9C	E8	A9	-1
22422	u,塔門警衛兵\0	a,	9C	E8	A9	-1
22423	u,原罪的監視人\0	a,	9C	E8	A9	-1
22424	u,貪婪的奴隸\0	a,	9C	E8	A9	-1
22425	u,慾望的奴隸\0	a,	9C	E8	A9	-1
22426	u,忿怒的奴隸\0	a,	9C	E8	A9	-1
22427	u,懶惰的奴隸\0	a,	9C	E8	A9	-1
22428	u,妒忌的奴隸\0	a,	9C	E8	A9	-1
22429	u,驕傲的奴隸\0	a,	9C	E8	A9	-1
22430	u,貪食的奴隸\0	a,	9C	E8	A9	-1
22431	u,原罪的監視人\0	a,	9C	E8	A9	-1
22432	u,貪婪的奴隸\0	a,	9C	E8	A9	-1
22433	u,慾望的奴隸\0	a,	9C	E8	A9	-1
22434	u,忿怒的奴隸\0	a,	9C	E8	A9	-1
22435	u,懶惰的奴隸\0	a,	9C	E8	A9	-1
22436	u,妒忌的奴隸\0	a,	9C	E8	A9	-1
22437	u,驕傲的奴隸\0	a,	9C	E8	A9	-1
22438	u,貪食的奴隸\0	a,	9C	E8	A9	-1
22439	u,巴列斯的暗殺者\0	a,	9C	E8	A9	-1
22440	u,巴列斯的暗殺者\0	a,	9C	E8	A9	-1
22441	u,巴列斯的手下\0	a,	9C	E8	A9	-1
22442	u,巴列斯的手下\0	a,	9C	E8	A9	-1
22443	u,柯爾堂的使者\0	a,	9C	E8	A9	-1
22444	u,柯爾堂的使者\0	a,	9C	E8	A9	-1
22445	u,柯爾堂的使者\0	a,	9C	E8	A9	-1
22446	u,柯爾堂的使者\0	a,	9C	E8	A9	-1
22447	u,柯爾堂的使者\0	a,	9C	E8	A9	-1
22448	u,雷歐達斯\0	u,反抗軍指揮官\0	9C	E8	A9	-1
22449	u,亞邁士康里\0	u,拷問專家\0	9C	E8	A9	-1
22450	u,被拷問的原住民\0	a,	9C	E8	A9	-1
22451	u,原住民精銳軍\0	a,	9C	E8	A9	-1
22452	u,白骨 卡納比昂\0	a,	9C	E8	A9	-1
22453	u,白骨 卡納比昂\0	u,都卜勒\0	9C	E8	A9	-1
22454	u,白骨 卡納比昂\0	u,博伊德\0	9C	E8	A9	-1
22455	u,怨恨 卡納比昂\0	a,	9C	E8	A9	-1
22456	u,怨恨 卡納比昂\0	u,都卜勒\0	9C	E8	A9	-1
22457	u,怨恨 卡納比昂\0	u,博伊德\0	9C	E8	A9	-1
22458	u,腐敗 卡納比昂\0	a,	9C	E8	A9	-1
22459	u,腐敗 卡納比昂\0	u,都卜勒\0	9C	E8	A9	-1
22460	u,腐敗 卡納比昂\0	u,博伊德\0	9C	E8	A9	-1
22461	u,飽食 卡納比昂\0	a,	9C	E8	A9	-1
22462	u,飽食 卡納比昂\0	u,都卜勒\0	9C	E8	A9	-1
22463	u,飽食 卡納比昂\0	u,博伊德\0	9C	E8	A9	-1
22464	u,冷血 卡納比昂\0	a,	9C	E8	A9	-1
22465	u,冷血 卡納比昂\0	u,都卜勒\0	9C	E8	A9	-1
22466	u,冷血 卡納比昂\0	u,博伊德\0	9C	E8	A9	-1
22467	u,野性 卡納比昂\0	a,	9C	E8	A9	-1
22468	u,野性 卡納比昂\0	u,都卜勒\0	9C	E8	A9	-1
22469	u,野性 卡納比昂\0	u,博伊德\0	9C	E8	A9	-1
22470	u,無雙 卡納比昂\0	a,	9C	E8	A9	-1
22471	u,無雙 卡納比昂\0	u,都卜勒\0	9C	E8	A9	-1
22472	u,無雙 卡納比昂\0	u,博伊德\0	9C	E8	A9	-1
22473	u,狂暴 卡納比昂\0	a,	9C	E8	A9	-1
22474	u,狂暴 卡納比昂\0	u,都卜勒\0	9C	E8	A9	-1
22475	u,狂暴 卡納比昂\0	u,博伊德\0	9C	E8	A9	-1
22476	u,赤血 卡納比昂\0	a,	9C	E8	A9	-1
22477	u,赤血 卡納比昂\0	u,都卜勒\0	9C	E8	A9	-1
22478	u,赤血 卡納比昂\0	u,博伊德\0	9C	E8	A9	-1
22479	u,破裂 卡納比昂\0	a,	9C	E8	A9	-1
22480	u,破裂 卡納比昂\0	u,都卜勒\0	9C	E8	A9	-1
22481	u,破裂 卡納比昂\0	u,博伊德\0	9C	E8	A9	-1
22482	u,鬼面 卡納比昂\0	a,	9C	E8	A9	-1
22483	u,鬼面 卡納比昂\0	u,都卜勒\0	9C	E8	A9	-1
22484	u,鬼面 卡納比昂\0	u,博伊德\0	9C	E8	A9	-1
22485	u,迷宮監視者\0	a,	9C	E8	A9	-1
22486	u,迷宮監視者\0	a,	9C	E8	A9	-1
22487	u,迷宮觀察者\0	a,	9C	E8	A9	-1
22488	u,迷宮監視者\0	a,	9C	E8	A9	-1
22489	u,迷宮監視者\0	a,	9C	E8	A9	-1
22490	u,迷宮觀察者\0	a,	9C	E8	A9	-1
22491	u,迷宮監視者\0	a,	9C	E8	A9	-1
22492	u,迷宮監視者\0	a,	9C	E8	A9	-1
22493	u,迷宮觀察者\0	a,	9C	E8	A9	-1
22494	u,迷宮監視者\0	a,	9C	E8	A9	-1
22495	u,迷宮監視者\0	a,	9C	E8	A9	-1
22496	u,迷宮觀察者\0	a,	9C	E8	A9	-1
22497	u,迷宮監視者\0	a,	9C	E8	A9	-1
22498	u,迷宮監視者\0	a,	9C	E8	A9	-1
22499	u,迷宮觀察者\0	a,	9C	E8	A9	-1
22500	u,迷宮監視者\0	a,	9C	E8	A9	-1
22501	u,迷宮監視者\0	a,	9C	E8	A9	-1
22502	u,迷宮觀察者\0	a,	9C	E8	A9	-1
22503	u,迷宮監視者\0	a,	9C	E8	A9	-1
22504	u,迷宮監視者\0	a,	9C	E8	A9	-1
22505	u,迷宮觀察者\0	a,	9C	E8	A9	-1
22506	u,炸彈之眼\0	a,	9C	E8	A9	-1
22507	u,炸彈之眼\0	a,	9C	E8	A9	-1
22508	u,炸彈之眼\0	a,	9C	E8	A9	-1
22509	u,不死的狂信徒\0	a,	9C	E8	A9	-1
22510	u,腐敗的傳令\0	a,	9C	E8	A9	-1
22511	u,不死的狂信者\0	a,	9C	E8	A9	-1
22512	u,屍體切割機\0	a,	9C	E8	A9	-1
22513	u,屍體收割機\0	a,	9C	E8	A9	-1
22514	u,靈魂抽取者\0	a,	9C	E8	A9	-1
22515	u,靈魂掠食者\0	a,	9C	E8	A9	-1
22516	u,不死的殺戮者\0	a,	9C	E8	A9	-1
22517	u,不死的供養者\0	a,	9C	E8	A9	-1
22518	u,腐敗的傳令\0	a,	9C	E8	A9	-1
22519	u,屍體收割機\0	a,	9C	E8	A9	-1
22520	u,屍體切割機\0	a,	9C	E8	A9	-1
22521	u,靈魂抽取者\0	a,	9C	E8	A9	-1
22522	u,靈魂掠食者\0	a,	9C	E8	A9	-1
22523	u,靈魂掠食者\0	u,伊卡姆士的食物\0	9C	E8	A9	-1
22524	u,死亡的密使\0	a,	9C	E8	A9	-1
22525	u,死亡的密使\0	a,	9C	E8	A9	-1
22526	u,死亡的密使\0	a,	9C	E8	A9	-1
22527	u,死亡的密使\0	a,	9C	E8	A9	-1
22528	u,受詛咒的團長\0	a,	9C	E8	A9	-1
22529	u,受詛咒的團長\0	a,	9C	E8	A9	-1
22530	u,受詛咒的團長\0	a,	9C	E8	A9	-1
22531	u,受詛咒的團長\0	a,	9C	E8	A9	-1
22532	u,終末的律法學者\0	a,	9C	E8	A9	-1
22533	u,終末的律法學者\0	a,	9C	E8	A9	-1
22534	u,終末的律法學者\0	a,	9C	E8	A9	-1
22535	u,終末的律法學者\0	a,	9C	E8	A9	-1
22536	u,親衛隊長\0	a,	9C	E8	A9	-1
22537	u,龍馬軍 大魔法師\0	a,	9C	E8	A9	-1
22538	u,龍馬軍 軍團長\0	a,	9C	E8	A9	-1
22539	u,龍馬軍 第1隊隊長\0	a,	9C	E8	A9	-1
22540	u,百龍隊長\0	a,	9C	E8	A9	-1
22541	u,龍馬軍 步兵\0	a,	9C	E8	A9	-1
22542	u,龍馬軍 魔法隊長\0	a,	9C	E8	A9	-1
22543	u,龍馬軍 魔法師\0	a,	9C	E8	A9	-1
22544	u,龍馬軍 魔法士兵\0	a,	9C	E8	A9	-1
22545	u,闇龍的族人\0	a,	9C	E8	A9	-1
22546	u,狂戰士\0	a,	9C	E8	A9	-1
22547	u,龍馬軍 治療師\0	a,	9C	E8	A9	-1
22548	u,龍馬軍 標槍兵\0	a,	9C	E8	A9	-1
22549	u,龍馬軍 標槍兵\0	a,	9C	E8	A9	-1
22550	u,野蠻戰士\0	a,	9C	E8	A9	-1
22551	u,黑暗祭司\0	a,	9C	E8	A9	-1
22552	u,突變龍獸\0	a,	9C	E8	A9	-1
22553	u,大型凝結器\0	a,	9C	E8	A9	-1
22554	u,小型凝結器\0	a,	9C	E8	A9	-1
22555	u,小型凝結器\0	a,	9C	E8	A9	-1
22556	u,小型凝結器\0	a,	9C	E8	A9	-1
22557	u,據點防禦機械\0	a,	9C	E8	A9	-1
22558	u,據點防禦炮臺\0	a,	9C	E8	A9	-1
22559	u,殘敗軍 軍團長\0	a,	9C	E8	A9	-1
22560	u,殘敗軍 第1隊隊長\0	a,	9C	E8	A9	-1
22561	u,殘敗軍 百龍隊長\0	a,	9C	E8	A9	-1
22562	u,殘敗軍 步兵\0	a,	9C	E8	A9	-1
22563	u,殘敗軍 魔法隊長\0	a,	9C	E8	A9	-1
22564	u,殘敗軍 魔法師\0	a,	9C	E8	A9	-1
22565	u,殘敗軍 魔法士兵\0	a,	9C	E8	A9	-1
22566	u,殘敗軍 治療師\0	a,	9C	E8	A9	-1
22567	u,殘敗軍 標槍兵\0	a,	9C	E8	A9	-1
22568	u,殘敗軍 標槍兵\0	a,	9C	E8	A9	-1
22569	u,敢死隊\0	u,蒂雅特親衛隊\0	9C	E8	A9	-1
22570	u,親衛隊長\0	a,	9C	E8	A9	-1
22571	u,龍馬軍 大魔法師\0	a,	9C	E8	A9	-1
22572	u,龍馬軍 軍團長\0	a,	9C	E8	A9	-1
22573	u,龍馬軍 第1隊隊長\0	a,	9C	E8	A9	-1
22574	u,百龍隊長\0	a,	9C	E8	A9	-1
22575	u,龍馬軍 步兵\0	a,	9C	E8	A9	-1
22576	u,龍馬軍 魔法隊長\0	a,	9C	E8	A9	-1
22577	u,龍馬軍 魔法師\0	a,	9C	E8	A9	-1
22578	u,龍馬軍 魔法士兵\0	a,	9C	E8	A9	-1
22579	u,狂戰士\0	a,	9C	E8	A9	-1
22580	u,龍馬軍 治療師\0	a,	9C	E8	A9	-1
22581	u,龍馬軍 標槍兵\0	a,	9C	E8	A9	-1
22582	u,龍馬軍 標槍兵\0	a,	9C	E8	A9	-1
22583	u,龍馬軍 魔法隊長\0	a,	9C	E8	A9	-1
22584	u,龍馬軍 魔法師\0	a,	9C	E8	A9	-1
22585	u,龍馬軍 魔法士兵\0	a,	9C	E8	A9	-1
22586	u,龍馬軍 軍團長\0	a,	9C	E8	A9	-1
22587	u,龍馬軍 1號隊長\0	a,	9C	E8	A9	-1
22588	u,百龍隊長\0	a,	9C	E8	A9	-1
22589	u,龍馬軍 步兵\0	a,	9C	E8	A9	-1
22590	a,	a,	9C	E8	A9	-1
22591	u,龍馬軍 魔法隊長\0	a,	9C	E8	A9	-1
22592	u,龍馬軍 魔法師\0	a,	9C	E8	A9	-1
22593	u,龍馬軍 魔法士兵\0	a,	9C	E8	A9	-1
22594	u,龍馬軍 軍團長\0	a,	9C	E8	A9	-1
22595	u,龍馬軍 第1隊隊長\0	a,	9C	E8	A9	-1
22596	u,百龍隊長\0	a,	9C	E8	A9	-1
22597	u,龍馬軍 步兵\0	a,	9C	E8	A9	-1
22598	u,方尖塔\0	a,	9C	E8	A9	-1
22599	u,廣場結界裝置\0	a,	9C	E8	A9	-1
22600	u,破滅的寶座結界裝置\0	a,	9C	E8	A9	-1
22601	u,心臟保護裝置\0	a,	9C	E8	A9	-1
22602	u,突變鳥\0	a,	9C	E8	A9	-1
22603	u,突變鳥\0	a,	9C	E8	A9	-1
22604	u,龍鷹\0	a,	9C	E8	A9	-1
22605	u,龍鷹\0	a,	9C	E8	A9	-1
22606	u,浮游骷髏\0	a,	9C	E8	A9	-1
22607	u,浮游骷髏\0	a,	9C	E8	A9	-1
22608	u,浮游殭屍\0	a,	9C	E8	A9	-1
22609	u,浮游殭屍\0	a,	9C	E8	A9	-1
22610	u,變種龍獸翼\0	a,	9C	E8	A9	-1
22611	u,變種龍獸翼\0	a,	9C	E8	A9	-1
22612	u,德拉克\0	a,	9C	E8	A9	-1
22613	u,德拉克\0	a,	9C	E8	A9	-1
22614	u,禿鷹騎士\0	a,	9C	E8	A9	-1
22615	u,禿鷹騎士\0	a,	9C	E8	A9	-1
22616	u,苦痛種子\0	a,	9C	E8	A9	-1
22617	u,釘刺司塔卡拓\0	a,	9C	E8	A9	-1
22618	u,釘刺司塔卡拓工人\0	a,	9C	E8	A9	-1
22619	u,釘刺司塔卡拓警備兵\0	a,	9C	E8	A9	-1
22620	u,雌性釘刺司塔卡拓\0	a,	9C	E8	A9	-1
22621	u,雄性釘刺司塔卡拓\0	a,	9C	E8	A9	-1
22622	u,雄性釘刺司塔卡拓\0	a,	9C	E8	A9	-1
22623	u,釘刺司塔卡拓巫師\0	a,	9C	E8	A9	-1
22624	u,食人司塔卡拓部下\0	a,	9C	E8	A9	-1
22625	u,食人司塔卡拓首領\0	a,	9C	E8	A9	-1
22626	u,食人司塔卡拓首領\0	a,	9C	E8	A9	-1
22627	u,釘刺司塔卡拓士兵\0	a,	9C	E8	A9	-1
22628	u,雄性釘刺司塔卡拓\0	a,	9C	E8	A9	-1
22629	u,釘刺司塔卡拓警衛隊長\0	a,	9C	E8	A9	-1
22630	u,釘刺司塔卡拓褓姆\0	a,	9C	E8	A9	-1
22631	u,釘刺司塔卡拓褓姆\0	a,	9C	E8	A9	-1
22632	u,釘刺司塔卡拓幼蟲\0	a,	9C	E8	A9	-1
22633	u,釘刺司塔卡拓咒術士\0	a,	9C	E8	A9	-1
22634	u,緋紅司塔卡拓工人\0	a,	9C	E8	A9	-1
22635	u,緋紅司塔卡拓士兵\0	a,	9C	E8	A9	-1
22636	u,緋紅司塔卡拓貴族\0	a,	9C	E8	A9	-1
22637	u,帝芙拉天蠍\0	a,	9C	E8	A9	-1
22638	u,帝芙拉聖甲蟲\0	a,	9C	E8	A9	-1
22639	u,暗殺甲蟲\0	a,	9C	E8	A9	-1
22640	u,破滅的傭兵\0	a,	9C	E8	A9	-1
22641	u,破滅的騎士\0	a,	9C	E8	A9	-1
22642	u,熔岩高崙\0	a,	9C	E8	A9	-1
22643	u,岩漿高崙\0	a,	9C	E8	A9	-1
22644	u,破滅的亞利曼那斯\0	a,	9C	E8	A9	-1
22645	u,破滅的巴羅爾\0	a,	9C	E8	A9	-1
22646	u,破滅的阿修拉斯\0	a,	9C	E8	A9	-1
22647	u,熔岩邪惡蜥蜴\0	a,	9C	E8	A9	-1
22648	u,熾熱的伊佛利特\0	a,	9C	E8	A9	-1
22649	u,岩漿龍獸\0	a,	9C	E8	A9	-1
22650	u,瑪可羅津狂信者\0	a,	9C	E8	A9	-1
22651	u,瑪可羅津苦行者\0	a,	9C	E8	A9	-1
22652	u,瑪可羅津救贖者\0	a,	9C	E8	A9	-1
22653	u,瑪可羅津傳教士\0	a,	9C	E8	A9	-1
22654	u,被污染的瑪可羅津\0	a,	9C	E8	A9	-1
22655	u,被變化的瑪可羅津\0	a,	9C	E8	A9	-1
22656	u,突擊型強化高崙\0	a,	9C	E8	A9	-1
22657	u,破壞型強化高崙\0	a,	9C	E8	A9	-1
22658	u,魔法陣地縛靈\0	a,	9C	E8	A9	-1
22659	u,魔法陣守護靈\0	a,	9C	E8	A9	-1
22660	u,退化的下巨人\0	a,	9C	E8	A9	-1
22661	u,退化的下巨人士兵\0	a,	9C	E8	A9	-1
22662	u,退化的下巨人弓箭手\0	a,	9C	E8	A9	-1
22663	u,退化的下巨人巡守\0	a,	9C	E8	A9	-1
22664	u,退化的下巨人魔法師\0	a,	9C	E8	A9	-1
22665	u,退化的下巨人長老\0	a,	9C	E8	A9	-1
